signature,type,source,tokenMint,collection,collectionSymbol,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price,image
38RbMA6AYLjmsPCRpnfNigTv5H7nqbTDAZY2em1MjDha7LCM3AAQ8SSEzP5myZjVEoMZSwYiiPNKRp5GjtgxuguE,bid,magiceden_v2,FkqPhaiEFNcuNJzojvKRYqPeUjFL49dL5BexteVPNeEW,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/EYnol2RFNdCJtcrYKOuwct24Ox5wN7ypcEnRpHpVQ1A
44rr8rk4S1STG7uqmJrUyDtM87531PAfDbs2UfjE3Gf9fhyhoNW6Wf54bu2qJUAQXu5N6sjGq5CQC8jKuTciMFqg,bid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
4jTKHCZ2qvXSC9QyufcQxqHb6g9AzieoURyw2G7hehQGW5dfHcFoAchv6MyKBnLNHqtx8efHYU3R1sRBA2AfBJZT,bid,magiceden_v2,7Za6FSBGmUa5Ezj2QD46qE2fEnEubJq6pbmAdWy39Kvu,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/wz8rd3toAMIvfGv9Eb59tTjIzh4lZd6PWZ93pSNu9b4
4cEeBjSPLku7CnYmrCz9mjjpvFS9nEiTxAZz7yguGJu54bGq3SFKoDjWe727kFMeb6gutqw7HWQKFCyepiUceArB,bid,magiceden_v2,33QJ5NSLD2pTYVKP6aTVdWmtoRM1YpKu2vMSQGa71vza,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/ASklQxxL8eYAtkNzi1BcG3c8eumlbeQ5Eu118I8Mn2A
5vGp5dcLA5eoN7FDpmBStL6k577TCrnMue2toRQ4rEVNngg3oTu3KrfVmXX38PS5hKbq9cR18E32dW9FoCiRCuhF,bid,magiceden_v2,GuWKLPrDjSVvQWj7fk7XRegSV2j7VjGefy5jDRn8zujU,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/a9UdEEeAYeNncK-pchQ1kVFVHFhr4n7CycrbaGr8AMc
5kfAg1U8Z8m8CMEnwjTyJ3fNtcXqs3Fv8oeAUvrF2vNSVL8UKtRHQ2Ugnf1TGreLUdd35L44JouDiUTYxT3NQvBZ,bid,magiceden_v2,CJgui1xeQhtpXkGgpzHaFGPXSk1fEwhdmBUEmLQwXEUT,monkey_kingdom,monkey_kingdom,160661671,1668270667,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,10,https://arweave.net/8E5F6b7xI5AoPIpDRItIUhVB3NfJJZ_CHBatohyqYMU
5FrY26Vh787hJPp3p1yR7L4DAVnoGTjope3kcpREwrBSH4vX33DAGEJq6PwwXspAfBEHzqrChunBV8EDBpFcUzcf,cancelBid,magiceden_v2,CJgui1xeQhtpXkGgpzHaFGPXSk1fEwhdmBUEmLQwXEUT,monkey_kingdom,monkey_kingdom,160659892,1668269779,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/8E5F6b7xI5AoPIpDRItIUhVB3NfJJZ_CHBatohyqYMU
5dckgTcVYVrbp5Le4KLEPVz8Pgq4CZGjuocCY9jUp76GtD1JN64e6xtRFmtVjqpszGXKTYao2v5pK1ZGw7Gtph12,cancelBid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,160659745,1668269711,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
5NJxM2TDqJCWpXat5fbCGfMDucoPf948q2Hb4GWFzSjsZb4x5P4CAysjsMvU64XvaSQudLCJkoPEtpSwd7zKRjAF,cancelBid,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,160659537,1668269616,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
2xCcdAbEzoea4yJUpDrDsk3rHwXXa97viHAkALZRc9DwoRTCoukasoPGgixY5fanXghp1N4EkppMTcrFxGs3Kzem,cancelBid,magiceden_v2,DEBURe9qKjBXMCojCeEDZmGo7VBJFxpAxTRCVGSe2MGp,monkey_kingdom,monkey_kingdom,160659537,1668269616,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/_94jSM3nRl5hIehgEwXwgUCL9TtxMe_F6j87gQUNrBg
6hTRptKCEsnxbFPjjwwMsmkgrC71yJee3grWAF3bzEJV1fNHxvVr3Ezo8gXt8wGz4gYqfzbYYD7ZZCmMrJFGZBj,cancelBid,magiceden_v2,2E2958wvTR8eL7JEf3HFFDHtedKRk3ckoEHhMuNK3j4A,monkey_kingdom,monkey_kingdom,160659537,1668269616,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/8AdWHG0DSOmpZNzH8N0lg9X5DF26ejGxR7FcZ9zdC3Q
3iaNdZGKqG8hBsK16YY6EANjV51QcZbY7mxF2Af2XvHSVXmyiXgF8psAwEQp2o8YKcCqa5nUrdQ86RV6NDizNGqT,cancelBid,magiceden_v2,3nDnAgUJYithNvDrBeaS7ALqEvyUX2GLXBHbpxFkqoue,monkey_kingdom,monkey_kingdom,160659536,1668269616,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/8bvSeG0vl_LgM4ZhPrrPphrdCtuJBTNMdflPjgUEJME
3q5ruvvfkZbr3V35XisPpv8ZUpWoK8FTMNiUuURuiRwRSouLjQU9PvcR4yLj39AndNw34mxEwor2ooPzXreuwUYk,cancelBid,magiceden_v2,VtDLp5BcMNMd8VR8NYrHKhpYKsekcYFMVzen3Cc4MPR,monkey_kingdom,monkey_kingdom,160659537,1668269616,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/VTzHmco1QhB0spY41L-QH9NNE0CRrPj97XsjFJKZ_Ww
nLb95QeZeYHA1G4gjyvkaExJZfXzmVm12LVb37PRniov5qe3NPZ7NiLWNju9rxMbo5WVD7buBdKaX7vQbBU7iwm,cancelBid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,160659345,1668269523,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
3oY8MfkaPAbwJ5qcA5rRZQnb3XxXNNxqWqSHbXQRDZMvVahPAx1yadwRtAMAWzQqYZgoaeTBDHfj8BLuNadaA1Uo,cancelBid,magiceden_v2,GUdP5Gha6QDcMETWW64sqMenmGK1LEEznur1zfUgkWXX,monkey_kingdom,monkey_kingdom,160659346,1668269523,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/dFtJk29LN-T_kSimi1SIPoUFHYCqxyYLq1oEVMnEM0Y
5pfQtY8V2dTSUTetfimiEMjheZ9ahbT9PDfDEAsvJhAXkHA1JNMr4J6auCXq3x4BSuRdC5Xxqy3NgHsD5JTzbzf,cancelBid,magiceden_v2,EyrxGZswcgEKZyVHX6ePUhCuqhgVf7CCBh27xfiV96Jc,monkey_kingdom,monkey_kingdom,160659346,1668269523,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/KUxTnuyBE0HK4wNkeagnz4G17bixsxyewe-2CSotFGA
2USpkDyGjoeBci4x9fc3ZRaF45kKp3CKLrC6pqpvDs846bjyv3DiPrnaukJDEm5GcguJwd6jQEY6rDwMRpiVCegh,cancelBid,magiceden_v2,HSPhasYpqfL3gmNREBrP1oGsvF7KMejfP9ApfF1UEK1z,monkey_kingdom,monkey_kingdom,160659346,1668269523,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/q5-tASdEjPMsDcieeBQSfYqPi4xfGjQTgbdBk7wMkf0
3vGhN4njEsWG7jF3vbeMP9LyRd4V13xLVjy38NHJpkVpct59ticVgSjq7Ht2RomXiov6F7YX8LHtSudnt87Ram6H,cancelBid,magiceden_v2,CBW1ZqNHCbkm7NKX9R2wu2urCHMuipw7EtPtVkJFfZ1,monkey_kingdom,monkey_kingdom,160659285,1668269492,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/yDhOB7H_eiZDYF2GxyY9EcQkRbLbeTzIFB-P9wCs8cE
3Cj2QLSe6wHhcFhT4dRGXCwmDhvj23zfLctzGADoDCati8BqRXFMRfC8oSwU5qggfqYkBG8zG2cxmw9QkXUXGC2f,cancelBid,magiceden_v2,CKZPXNquDG1acTuRhzaukPkW5agutSAh6Mbnhqe9y9C2,monkey_kingdom,monkey_kingdom,160659285,1668269492,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/J7yLohQ1zXMeybWGSkGibRqyg4E5sWa8JI6QOLsJtpU
qUdrdweqjwTxsGWCkXpqTSzDNqGZWSiiJcsFeByvhuDHSeivBAnwka8MeP1xxW2x4k9jWGPJ99xektxyZKJHmcP,cancelBid,magiceden_v2,GnwHN7wcTP8Sd5z4fDCSrk127vVn8NKqna9FEp4cwkz1,monkey_kingdom,monkey_kingdom,160659285,1668269492,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/JboDZCtlnqiwSHie0wK0h9-253v3WOny0953GvoDl04
2fsDMSsKPXhi1Xjmiik6siFeX1XRiv2D1yQRsk59rb2JGew4568TK9zm3t8FFMRXDJ5W8PZszAcRXqesPV53RWGo,cancelBid,magiceden_v2,A745eEHjq2SQRvtLHXTRcoBuwZ6n4aFkr8MMSkuMdj35,monkey_kingdom,monkey_kingdom,160659285,1668269492,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/rUuJMNzfqk87puIIU3W4NbIhDrS_4cpdIfjndDlZwDM
2QEqLCR4M2NmsgqrHAqvcScBnfQCQ9ugAGGZJCLRt9pFX8mDhZsAtz6xK2NiuMQhjtEyvcQrZqVMHDLT5frkbkNR,cancelBid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,160658653,1668269160,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
2DEb7qAp4brbf3LxYU3TgqqXf8ZkuNYSbmhUBePiW559rLpCejk2uCnCbnVUrp6tXqmFtQZnCQ5a6Ha8EvRPSZ37,cancelBid,magiceden_v2,3Mef6gUoLVRi2HE2CZRjQ6gadzsSUezjZjFGB4gBM4oi,monkey_kingdom,monkey_kingdom,160658653,1668269160,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/nOyxCrPXq6wiAk8I4-rULlXv5Ppw13zbxdK_T_yXRDU
5jF6YEwpv5GMsAGPdi94xz4M9VchjgMHVhMf8NasotDtSmFdxSqUVBRec2UB4wixFViZHjScT9xapM4ERTU4q4oZ,cancelBid,magiceden_v2,CXD5SVEgPXFXfAZR3YFCXUueEJ5TYug2metbHaBEy1uk,monkey_kingdom,monkey_kingdom,160658653,1668269160,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/7PGQ5Gyoz2cRXs0mX751nb7DjvBRY9h4faRpEOjesDo
5hYHC3e5M2na2RrSE8STB4ckv4YwkNTBchQ7rSBLeBDx1BXY4GvzfxPbpGeRjMP3DvvJpSuypo6qzKz8APzsHDzg,cancelBid,magiceden_v2,2UZ3pi4J9pAKiQxi22RgBc2FWawwZRQK6wGSYSe143LE,monkey_kingdom,monkey_kingdom,160658653,1668269160,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/-XKzSh2lNaTdzC0UtQz2Is-qwQ7x-wIb4MdyXdW7sco
61sr1P2fwiZ61e7sFdGVMRTcV97EtNVnoCzbSuhM3AR2sRetTKUgX1jiz8DsiB8mMApFchsXcRJEPGZBgUyyyu6W,cancelBid,magiceden_v2,EgRhYHxVQDik47MXK6kCWrzLcM7eWXmWPjrZhWwGbcFK,monkey_kingdom,monkey_kingdom,160658641,1668269155,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,0,https://arweave.net/ULWrmzxD1Ft5qGCpkksY78lkrpZ5LICKlI9zTIIzrCI
2KQLEdnKtjxnmsDUAcHWe7KyaUeSGgfSDseE7WJTJ7vKtwnmQ96aqUimpHwKW4M18Uqa2KLSmvJukhpSp9Uy7bZv,bid,magiceden_v2,33QJ5NSLD2pTYVKP6aTVdWmtoRM1YpKu2vMSQGa71vza,monkey_kingdom,monkey_kingdom,160642756,1668261155,6uex5Zj7vjhXoDrxXpYikAdJ54B2Vde3CvruiPap59bb,,,,9,https://arweave.net/ASklQxxL8eYAtkNzi1BcG3c8eumlbeQ5Eu118I8Mn2A
CqyNxEFbopy5MAbJ4peADBpxWDcwacKu77jpHunFgUw6WQTXY45fPki3K64BT4Q6MxKUs577Z7N7bRmmPsME1TR,bid,magiceden_v2,2UZ3pi4J9pAKiQxi22RgBc2FWawwZRQK6wGSYSe143LE,monkey_kingdom,monkey_kingdom,160547427,1668211771,5rBcji8z1gjpn16edR4FTab1ZT2WpPC46JfsSpQhRbB4,,,,10,https://arweave.net/-XKzSh2lNaTdzC0UtQz2Is-qwQ7x-wIb4MdyXdW7sco
39WZHVuuMtswLF9optBXGbpuJNuj3X1isvAZTJi6qtExvKRKDsJSdGb2rJUeYJiBfSYCFRGRy7dqV4uYrGLEhrXh,bid,magiceden_v2,GuWKLPrDjSVvQWj7fk7XRegSV2j7VjGefy5jDRn8zujU,monkey_kingdom,monkey_kingdom,160541158,1668208382,FSV1ZZ9BjG5RdYUu4RWEnPYL4Ygav6RjvPuMMcKovKxk,,,,8,https://arweave.net/a9UdEEeAYeNncK-pchQ1kVFVHFhr4n7CycrbaGr8AMc
5tm1S1eF4x4u7fHSp9xEkZVrqr5s4RLvsN6NSr3hdGg8UKMNdsUgZVAZNRDgGG48T7nQajsWegtoPFFboKxXaQXP,bid,magiceden_v2,53D1iaNDApn1mHA1zJZQBtbjegjJnQwrZhxD6X73pPn9,monkey_kingdom,monkey_kingdom,160540970,1668208282,FSV1ZZ9BjG5RdYUu4RWEnPYL4Ygav6RjvPuMMcKovKxk,,,,8,https://arweave.net/3mbho6eotM35PefJkiGCuamWmtZBMr7ypg7YogQlCno
2RaKSrELJrA2R8M1dFAWXy3JkhBJppdYywkfKiD9vYGznnxoHt6V6Fu8CYv88B7LNBteLVgEiuv1W2JpEN3wrzm7,bid,magiceden_v2,5QtAmYhgiZGSSfMkY3VLwjTr7frpuhsvks7n7DE2y2zp,monkey_kingdom,monkey_kingdom,160540544,1668208045,FSV1ZZ9BjG5RdYUu4RWEnPYL4Ygav6RjvPuMMcKovKxk,,,,9,https://arweave.net/jjXMxykQ9DMTRHFL_XzuABcx4cnEy_QLh-ESm7AxErc
35T3YrtxtNGQL3rWayh8AbtoJbUYzVGFL9Pw3r72G144QERyu8iXjWLEjzo9ZcGhWJmSdUqVjtWHToWwHqyXmqVm,bid,magiceden_v2,2ush5jARe6wLddC8oBdvKMg4Lta6Mydcsf5PT5VrUx1c,monkey_kingdom,monkey_kingdom,160461636,1668166805,6uex5Zj7vjhXoDrxXpYikAdJ54B2Vde3CvruiPap59bb,,,,8.2,https://arweave.net/wmXQJeX0yAVnwTZetVViKlxxglvKoIc9YW97-gtxhv4
3RpNafLRs2AtCHGhVDSVwrSSts2fjqq4M4nTi4FGVQRWUDebv4q5HNqJdxsuc4um2tddwFcHhZzLtQzV36EWkRtt,buyNow,magiceden_v2,HSPhasYpqfL3gmNREBrP1oGsvF7KMejfP9ApfF1UEK1z,monkey_kingdom,monkey_kingdom,160305056,1668086018,FPF5xWhRc6dVuo3EVzgpp1Pqhdz7B9th9C3gMjpoVHJx,,HPvUBLyiuX7ycL4rZkeNy8ZA9xAjXzj9cARHE9DmyKeP,,12,https://arweave.net/q5-tASdEjPMsDcieeBQSfYqPi4xfGjQTgbdBk7wMkf0
3RpNafLRs2AtCHGhVDSVwrSSts2fjqq4M4nTi4FGVQRWUDebv4q5HNqJdxsuc4um2tddwFcHhZzLtQzV36EWkRtt,bid,magiceden_v2,HSPhasYpqfL3gmNREBrP1oGsvF7KMejfP9ApfF1UEK1z,monkey_kingdom,monkey_kingdom,160305056,1668086018,FPF5xWhRc6dVuo3EVzgpp1Pqhdz7B9th9C3gMjpoVHJx,,,,12,https://arweave.net/q5-tASdEjPMsDcieeBQSfYqPi4xfGjQTgbdBk7wMkf0
5CmnNiv2fp4R744eS3LBNUbaME6GivzDskWmi8qpugFVoXDoSgMMpUESThQScmXQD5FU9PFm8iy1wvbFESGNwcAp,cancelBid,magiceden_v2,33QJ5NSLD2pTYVKP6aTVdWmtoRM1YpKu2vMSQGa71vza,monkey_kingdom,monkey_kingdom,160160423,1668010820,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,0,https://arweave.net/ASklQxxL8eYAtkNzi1BcG3c8eumlbeQ5Eu118I8Mn2A
4oVgxe13yXPvaS4dkrUSAjBBjUZKXAeHSKZEC4i1nBMPMxkPXtbZ4AeHT264gTNBAZDCjncSdrggqZv1HuyKJFri,bid,magiceden_v2,2UZ3pi4J9pAKiQxi22RgBc2FWawwZRQK6wGSYSe143LE,monkey_kingdom,monkey_kingdom,160159121,1668010119,5cdJGGLo2BJYgn45ainGKCtBMA6gJ7FmmwZgAfMwd4wH,,,,7.1,https://arweave.net/-XKzSh2lNaTdzC0UtQz2Is-qwQ7x-wIb4MdyXdW7sco
2Px9a219Mjerxzc1WAZ7zPBn3ppLyJW91QXE5SRrEiNAjSxSNjYvdA8sKbhqSCSR25zisERETmeohWEghXEwApqj,buyNow,magiceden_v2,CKZPXNquDG1acTuRhzaukPkW5agutSAh6Mbnhqe9y9C2,monkey_kingdom,monkey_kingdom,160146554,1668003482,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,5BDw75eeycyTgmut6ijiFf2EVV2s3abfZ7PCR2EnhxkU,,13,https://arweave.net/J7yLohQ1zXMeybWGSkGibRqyg4E5sWa8JI6QOLsJtpU
2Px9a219Mjerxzc1WAZ7zPBn3ppLyJW91QXE5SRrEiNAjSxSNjYvdA8sKbhqSCSR25zisERETmeohWEghXEwApqj,bid,magiceden_v2,CKZPXNquDG1acTuRhzaukPkW5agutSAh6Mbnhqe9y9C2,monkey_kingdom,monkey_kingdom,160146554,1668003482,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,13,https://arweave.net/J7yLohQ1zXMeybWGSkGibRqyg4E5sWa8JI6QOLsJtpU
5fw37R96KwXrWWxvVjBK65czyrC6QnwPeKaFCvX1gyfQerPrqq9qRQfWxo1BkrddtvdChFijNCc6QsnPwnrkq1uu,cancelBid,magiceden_v2,CKZPXNquDG1acTuRhzaukPkW5agutSAh6Mbnhqe9y9C2,monkey_kingdom,monkey_kingdom,160146424,1668003417,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,0,https://arweave.net/J7yLohQ1zXMeybWGSkGibRqyg4E5sWa8JI6QOLsJtpU
4uUx1YmZUSNi6xCdiRVmv15d9sWCYFB4iBvUGNX5aLgfMWo1R47BDVkJk8mdbvUiD4z9WV7JaRKRzRi9MysPNeXZ,buyNow,magiceden_v2,2SsEzc4WSnMmgtTaqp75LebM6kcWZHJqQbfzWVg2cAos,monkey_kingdom,monkey_kingdom,160139669,1667999949,9RhVg2vkYbMbgVQfquy4RsttwEfqS8pjqFyVBW9asV7v,,87yCLVSkU1ychzVH8wFhFbi2J3LvFL8qxHc5dvNZTXeZ,,10,https://arweave.net/bStCrmlFsvZd7j5GYI1j2RQ_Ub3ZJbyoWyGOh5ix2os
4uUx1YmZUSNi6xCdiRVmv15d9sWCYFB4iBvUGNX5aLgfMWo1R47BDVkJk8mdbvUiD4z9WV7JaRKRzRi9MysPNeXZ,bid,magiceden_v2,2SsEzc4WSnMmgtTaqp75LebM6kcWZHJqQbfzWVg2cAos,monkey_kingdom,monkey_kingdom,160139669,1667999949,9RhVg2vkYbMbgVQfquy4RsttwEfqS8pjqFyVBW9asV7v,,,,10,https://arweave.net/bStCrmlFsvZd7j5GYI1j2RQ_Ub3ZJbyoWyGOh5ix2os
3nXwsVLD27uP4JEp9Fj4oZbR9WfbM8ihWTM3fC7cBTbY9bYJCkwmht6QSgkLYaKKijG8dWyKd4epheNqbToH4s2H,buyNow,magiceden_v2,DEBURe9qKjBXMCojCeEDZmGo7VBJFxpAxTRCVGSe2MGp,monkey_kingdom,monkey_kingdom,160137870,1667998990,5Ws5aB4dYxCzhNERZXGpMnZknazMSeEPfFSCbGWxEdpd,,5MfYH8h7Zp3V78Je5c7uzajvGtLuRZjEpsVssLYFBYa4,,13.5,https://arweave.net/_94jSM3nRl5hIehgEwXwgUCL9TtxMe_F6j87gQUNrBg
3nXwsVLD27uP4JEp9Fj4oZbR9WfbM8ihWTM3fC7cBTbY9bYJCkwmht6QSgkLYaKKijG8dWyKd4epheNqbToH4s2H,bid,magiceden_v2,DEBURe9qKjBXMCojCeEDZmGo7VBJFxpAxTRCVGSe2MGp,monkey_kingdom,monkey_kingdom,160137870,1667998990,5Ws5aB4dYxCzhNERZXGpMnZknazMSeEPfFSCbGWxEdpd,,,,13.5,https://arweave.net/_94jSM3nRl5hIehgEwXwgUCL9TtxMe_F6j87gQUNrBg
3D4y6f1PCnWmKvzSRyn6zzanf4i5WqQ4ZrDcu2VzdvDEzRCBEaKGSeKq2bYu4Wek61c3BBhF6GihnKXXuuaERF9J,bid,magiceden_v2,A745eEHjq2SQRvtLHXTRcoBuwZ6n4aFkr8MMSkuMdj35,monkey_kingdom,monkey_kingdom,160133846,1667996908,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/rUuJMNzfqk87puIIU3W4NbIhDrS_4cpdIfjndDlZwDM
5YAo7n9iH2burttZ3LfQ5CuduVA6LwdgTh3kBkoiwkLZYn8tcEa2adJuDtSWTp5g2gbEDUq22NBQ91YDCidvPTe4,bid,magiceden_v2,2UZ3pi4J9pAKiQxi22RgBc2FWawwZRQK6wGSYSe143LE,monkey_kingdom,monkey_kingdom,160133841,1667996905,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/-XKzSh2lNaTdzC0UtQz2Is-qwQ7x-wIb4MdyXdW7sco
4ZipRDVpM5JELcWMKoGc464CTBEqdMeakTF3376EU2NV6626ksvoUQroiNoWciib2uZw9gzNdKZCmZNrvBbg6tiZ,bid,magiceden_v2,WpaEeBRBtan4jj19dFY9skWP6khZXxpyTdkucR9oYw6,monkey_kingdom,monkey_kingdom,160133841,1667996905,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/nm3cnbRON-V8sGXR2dwIQt3jqOY75Z84QH34zo0PJf0
4RCJSp1AMLsCrtCYPUo7gDBbjU4M8ViDWQPWL6Wo8mRcyoieEKbgq2wDeBBt9Rj7nBhDU8y3UH2t3aJw1pzu8A16,bid,magiceden_v2,33QJ5NSLD2pTYVKP6aTVdWmtoRM1YpKu2vMSQGa71vza,monkey_kingdom,monkey_kingdom,160133833,1667996901,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/ASklQxxL8eYAtkNzi1BcG3c8eumlbeQ5Eu118I8Mn2A
56iAjUHcc1LjfhUoHF86z8oTGqQ7wkxEyvpaQrJxX8sLpHGGChNuEhjs2rFQE78LUpRGLUnNNs4S2kgZ3wBZq65o,bid,magiceden_v2,EyrxGZswcgEKZyVHX6ePUhCuqhgVf7CCBh27xfiV96Jc,monkey_kingdom,monkey_kingdom,160133826,1667996898,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/KUxTnuyBE0HK4wNkeagnz4G17bixsxyewe-2CSotFGA
5sbpDzZEdygbrq6Uhbw6yy8W7uKjGmtK1f1VPcBDwubo4sAEXMY8eHZYS84jaFWeVbMYBvGwheBbsR3eVDHw1VHK,bid,magiceden_v2,CBW1ZqNHCbkm7NKX9R2wu2urCHMuipw7EtPtVkJFfZ1,monkey_kingdom,monkey_kingdom,160133824,1667996897,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/yDhOB7H_eiZDYF2GxyY9EcQkRbLbeTzIFB-P9wCs8cE
2v5qbDvGbRw7gDvASAE48cUXDzBVCiofwbpMeapmcJ95NHmR2pQ5jEAknwLRPESG18ceMujShvbjZE4ne2zwYwHs,bid,magiceden_v2,2hYs4kfeZqmCQsZUgZxKAF6tMYdpsjbk1xV3MHp3SJRe,monkey_kingdom,monkey_kingdom,160133821,1667996895,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/aZ2tgQJDpK4WhDpko5vKjR75E05ecCkIAY19EOtBE9I
ZARnURooTVh9pfiWsxmkE91iw8R8UXfn4mQdqttdZ7Hd3RZYtA7USRtQPbrjPqNpAcvULCcV72QjyP2ReqXapAQ,bid,magiceden_v2,EWQ59fJKjWWk4vAgShTHYmr9Xktb5LotuHGhG17Q8dTH,monkey_kingdom,monkey_kingdom,160133821,1667996895,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/9w5XUi2E8dCSvV6vvIPIUwE4LXiGvjPVdiwK7artNIw
nygiW8g3FY4Lg3HnegK4D2CVW4cfCXPDAfRFQHMhaVEJw3zw3M7B9qx8xJpKr17snHxatjCFzVWqJf5rTPc6AEX,bid,magiceden_v2,CKZPXNquDG1acTuRhzaukPkW5agutSAh6Mbnhqe9y9C2,monkey_kingdom,monkey_kingdom,160133817,1667996893,bgQxQRrnc6oCZpimMXTE9su6tD9PZGz5q47e6oxViJa,,,,8,https://arweave.net/J7yLohQ1zXMeybWGSkGibRqyg4E5sWa8JI6QOLsJtpU
